sar_path,optical_path,roi
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_110\ROIs1158_spring_s1_110_p709.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_110\ROIs1158_spring_s2_110_p709.png,110
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p226.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p226.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_54\ROIs1158_spring_s1_54_p823.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_54\ROIs1158_spring_s2_54_p823.png,54
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_148\ROIs1158_spring_s1_148_p19.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_148\ROIs1158_spring_s2_148_p19.png,148
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_127\ROIs1158_spring_s1_127_p324.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_127\ROIs1158_spring_s2_127_p324.png,127
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_35\ROIs1158_spring_s1_35_p848.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_35\ROIs1158_spring_s2_35_p848.png,35
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_6\ROIs1158_spring_s1_6_p916.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_6\ROIs1158_spring_s2_6_p916.png,6
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_40\ROIs1158_spring_s1_40_p977.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_40\ROIs1158_spring_s2_40_p977.png,40
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_38\ROIs1158_spring_s1_38_p657.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_38\ROIs1158_spring_s2_38_p657.png,38
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_37\ROIs1158_spring_s1_37_p683.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_37\ROIs1158_spring_s2_37_p683.png,37
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_145\ROIs1158_spring_s1_145_p976.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_145\ROIs1158_spring_s2_145_p976.png,145
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_78\ROIs1158_spring_s1_78_p496.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_78\ROIs1158_spring_s2_78_p496.png,78
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_70\ROIs1158_spring_s1_70_p550.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_70\ROIs1158_spring_s2_70_p550.png,70
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p425.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p425.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p54.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p54.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_54\ROIs1158_spring_s1_54_p1190.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_54\ROIs1158_spring_s2_54_p1190.png,54
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_78\ROIs1158_spring_s1_78_p106.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_78\ROIs1158_spring_s2_78_p106.png,78
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_110\ROIs1158_spring_s1_110_p311.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_110\ROIs1158_spring_s2_110_p311.png,110
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_18\ROIs1158_spring_s1_18_p764.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_18\ROIs1158_spring_s2_18_p764.png,18
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_100\ROIs1158_spring_s1_100_p685.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_100\ROIs1158_spring_s2_100_p685.png,100
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p887.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p887.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_80\ROIs1158_spring_s1_80_p973.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_80\ROIs1158_spring_s2_80_p973.png,80
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_14\ROIs1158_spring_s1_14_p303.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_14\ROIs1158_spring_s2_14_p303.png,14
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_148\ROIs1158_spring_s1_148_p760.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_148\ROIs1158_spring_s2_148_p760.png,148
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_2\ROIs1158_spring_s1_2_p902.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_2\ROIs1158_spring_s2_2_p902.png,2
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_83\ROIs1158_spring_s1_83_p819.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_83\ROIs1158_spring_s2_83_p819.png,83
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_24\ROIs1158_spring_s1_24_p106.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_24\ROIs1158_spring_s2_24_p106.png,24
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_60\ROIs1158_spring_s1_60_p105.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_60\ROIs1158_spring_s2_60_p105.png,60
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p846.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p846.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_145\ROIs1158_spring_s1_145_p701.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_145\ROIs1158_spring_s2_145_p701.png,145
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_45\ROIs1158_spring_s1_45_p943.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_45\ROIs1158_spring_s2_45_p943.png,45
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_20\ROIs1158_spring_s1_20_p424.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_20\ROIs1158_spring_s2_20_p424.png,20
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p295.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p295.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_50\ROIs1158_spring_s1_50_p916.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_50\ROIs1158_spring_s2_50_p916.png,50
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_9\ROIs1158_spring_s1_9_p738.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_9\ROIs1158_spring_s2_9_p738.png,9
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_100\ROIs1158_spring_s1_100_p742.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_100\ROIs1158_spring_s2_100_p742.png,100
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_112\ROIs1158_spring_s1_112_p712.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_112\ROIs1158_spring_s2_112_p712.png,112
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_41\ROIs1158_spring_s1_41_p994.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_41\ROIs1158_spring_s2_41_p994.png,41
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_7\ROIs1158_spring_s1_7_p1067.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_7\ROIs1158_spring_s2_7_p1067.png,7
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p577.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p577.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_6\ROIs1158_spring_s1_6_p286.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_6\ROIs1158_spring_s2_6_p286.png,6
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_47\ROIs1158_spring_s1_47_p959.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_47\ROIs1158_spring_s2_47_p959.png,47
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_127\ROIs1158_spring_s1_127_p242.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_127\ROIs1158_spring_s2_127_p242.png,127
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_10\ROIs1158_spring_s1_10_p1045.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_10\ROIs1158_spring_s2_10_p1045.png,10
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_92\ROIs1158_spring_s1_92_p744.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_92\ROIs1158_spring_s2_92_p744.png,92
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_101\ROIs1158_spring_s1_101_p1719.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_101\ROIs1158_spring_s2_101_p1719.png,101
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_14\ROIs1158_spring_s1_14_p891.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_14\ROIs1158_spring_s2_14_p891.png,14
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p226.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p226.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_86\ROIs1158_spring_s1_86_p616.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_86\ROIs1158_spring_s2_86_p616.png,86
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_10\ROIs1158_spring_s1_10_p992.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_10\ROIs1158_spring_s2_10_p992.png,10
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_45\ROIs1158_spring_s1_45_p354.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_45\ROIs1158_spring_s2_45_p354.png,45
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_65\ROIs1158_spring_s1_65_p127.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_65\ROIs1158_spring_s2_65_p127.png,65
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_40\ROIs1158_spring_s1_40_p1041.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_40\ROIs1158_spring_s2_40_p1041.png,40
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_50\ROIs1158_spring_s1_50_p25.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_50\ROIs1158_spring_s2_50_p25.png,50
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p158.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p158.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_41\ROIs1158_spring_s1_41_p58.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_41\ROIs1158_spring_s2_41_p58.png,41
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_3\ROIs1158_spring_s1_3_p227.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_3\ROIs1158_spring_s2_3_p227.png,3
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_20\ROIs1158_spring_s1_20_p696.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_20\ROIs1158_spring_s2_20_p696.png,20
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_126\ROIs1158_spring_s1_126_p9.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_126\ROIs1158_spring_s2_126_p9.png,126
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_45\ROIs1158_spring_s1_45_p93.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_45\ROIs1158_spring_s2_45_p93.png,45
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p287.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p287.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_6\ROIs1158_spring_s1_6_p753.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_6\ROIs1158_spring_s2_6_p753.png,6
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_42\ROIs1158_spring_s1_42_p512.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_42\ROIs1158_spring_s2_42_p512.png,42
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_56\ROIs1158_spring_s1_56_p991.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_56\ROIs1158_spring_s2_56_p991.png,56
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p863.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p863.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_112\ROIs1158_spring_s1_112_p828.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_112\ROIs1158_spring_s2_112_p828.png,112
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_143\ROIs1158_spring_s1_143_p450.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_143\ROIs1158_spring_s2_143_p450.png,143
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_7\ROIs1158_spring_s1_7_p458.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_7\ROIs1158_spring_s2_7_p458.png,7
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_87\ROIs1158_spring_s1_87_p324.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_87\ROIs1158_spring_s2_87_p324.png,87
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p516.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p516.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_65\ROIs1158_spring_s1_65_p1465.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_65\ROIs1158_spring_s2_65_p1465.png,65
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_114\ROIs1158_spring_s1_114_p47.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_114\ROIs1158_spring_s2_114_p47.png,114
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_109\ROIs1158_spring_s1_109_p668.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_109\ROIs1158_spring_s2_109_p668.png,109
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p412.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p412.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_56\ROIs1158_spring_s1_56_p246.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_56\ROIs1158_spring_s2_56_p246.png,56
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_9\ROIs1158_spring_s1_9_p518.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_9\ROIs1158_spring_s2_9_p518.png,9
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_78\ROIs1158_spring_s1_78_p918.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_78\ROIs1158_spring_s2_78_p918.png,78
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_38\ROIs1158_spring_s1_38_p1019.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_38\ROIs1158_spring_s2_38_p1019.png,38
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_80\ROIs1158_spring_s1_80_p330.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_80\ROIs1158_spring_s2_80_p330.png,80
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_45\ROIs1158_spring_s1_45_p520.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_45\ROIs1158_spring_s2_45_p520.png,45
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_47\ROIs1158_spring_s1_47_p360.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_47\ROIs1158_spring_s2_47_p360.png,47
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_63\ROIs1158_spring_s1_63_p833.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_63\ROIs1158_spring_s2_63_p833.png,63
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p1949.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p1949.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1115.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1115.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_2\ROIs1158_spring_s1_2_p811.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_2\ROIs1158_spring_s2_2_p811.png,2
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_47\ROIs1158_spring_s1_47_p1140.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_47\ROIs1158_spring_s2_47_p1140.png,47
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_92\ROIs1158_spring_s1_92_p677.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_92\ROIs1158_spring_s2_92_p677.png,92
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_145\ROIs1158_spring_s1_145_p172.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_145\ROIs1158_spring_s2_145_p172.png,145
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_9\ROIs1158_spring_s1_9_p919.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_9\ROIs1158_spring_s2_9_p919.png,9
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p1267.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p1267.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_49\ROIs1158_spring_s1_49_p621.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_49\ROIs1158_spring_s2_49_p621.png,49
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p841.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p841.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1567.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1567.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_6\ROIs1158_spring_s1_6_p547.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_6\ROIs1158_spring_s2_6_p547.png,6
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_40\ROIs1158_spring_s1_40_p262.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_40\ROIs1158_spring_s2_40_p262.png,40
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_101\ROIs1158_spring_s1_101_p1010.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_101\ROIs1158_spring_s2_101_p1010.png,101
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p188.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p188.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_20\ROIs1158_spring_s1_20_p893.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_20\ROIs1158_spring_s2_20_p893.png,20
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p783.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p783.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_65\ROIs1158_spring_s1_65_p705.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_65\ROIs1158_spring_s2_65_p705.png,65
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p955.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p955.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_42\ROIs1158_spring_s1_42_p424.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_42\ROIs1158_spring_s2_42_p424.png,42
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_127\ROIs1158_spring_s1_127_p179.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_127\ROIs1158_spring_s2_127_p179.png,127
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_20\ROIs1158_spring_s1_20_p829.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_20\ROIs1158_spring_s2_20_p829.png,20
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p637.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p637.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_6\ROIs1158_spring_s1_6_p319.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_6\ROIs1158_spring_s2_6_p319.png,6
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_148\ROIs1158_spring_s1_148_p763.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_148\ROIs1158_spring_s2_148_p763.png,148
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_64\ROIs1158_spring_s1_64_p846.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_64\ROIs1158_spring_s2_64_p846.png,64
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_87\ROIs1158_spring_s1_87_p712.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_87\ROIs1158_spring_s2_87_p712.png,87
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_7\ROIs1158_spring_s1_7_p515.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_7\ROIs1158_spring_s2_7_p515.png,7
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_120\ROIs1158_spring_s1_120_p919.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_120\ROIs1158_spring_s2_120_p919.png,120
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_7\ROIs1158_spring_s1_7_p117.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_7\ROIs1158_spring_s2_7_p117.png,7
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_50\ROIs1158_spring_s1_50_p1067.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_50\ROIs1158_spring_s2_50_p1067.png,50
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_38\ROIs1158_spring_s1_38_p130.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_38\ROIs1158_spring_s2_38_p130.png,38
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p233.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p233.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_114\ROIs1158_spring_s1_114_p734.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_114\ROIs1158_spring_s2_114_p734.png,114
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_40\ROIs1158_spring_s1_40_p480.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_40\ROIs1158_spring_s2_40_p480.png,40
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_2\ROIs1158_spring_s1_2_p474.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_2\ROIs1158_spring_s2_2_p474.png,2
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p637.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p637.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_78\ROIs1158_spring_s1_78_p182.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_78\ROIs1158_spring_s2_78_p182.png,78
